7.900199999999999889e+00
6.703199999999999825e+00
7.900199999999999889e+00
1.077299999999999969e+01
7.660800000000000054e+00
1.220900000000000141e+01
2.776999999999999957e+01
7.900199999999999889e+00
7.421400000000000219e+00
6.224400000000000155e+00
8.139599999999999724e+00
7.900199999999999889e+00
1.556099999999999994e+01
1.053400000000000070e+01
6.463799999999999990e+00
4.668299999999999983e+01
7.900199999999999889e+00
8.139599999999999724e+00
1.197000000000000064e+01
8.618399999999999395e+00
7.660800000000000054e+00
5.769500000000000028e+01
8.857799999999999230e+00
1.101200000000000045e+01
1.101200000000000045e+01
1.891300000000000026e+01
1.292799999999999905e+01
8.378999999999999559e+00
7.660800000000000054e+00
3.595799999999999841e+02
9.815400000000000347e+00
7.660800000000000054e+00
7.182000000000000384e+00
1.244900000000000162e+01
1.316699999999999982e+01
3.614900000000000091e+01
1.149099999999999966e+01
2.370100000000000051e+01
2.274300000000000210e+01
8.618399999999999395e+00
7.421400000000000219e+00
7.900199999999999889e+00
8.857799999999999230e+00
6.463799999999999990e+00
1.508200000000000074e+01
1.963100000000000023e+01
7.900199999999999889e+00
8.139599999999999724e+00
7.421400000000000219e+00
1.017500000000000000e+02
1.197000000000000064e+01
6.942599999999999660e+00
2.992500000000000071e+01
7.421400000000000219e+00
8.139599999999999724e+00
3.519200000000000017e+01
8.618399999999999395e+00
8.139599999999999724e+00
7.182000000000000384e+00
1.508200000000000074e+01
7.636899999999999977e+01
1.149099999999999966e+01
7.900199999999999889e+00
1.388499999999999979e+01
9.216899999999999693e+01
1.173099999999999987e+01
7.182000000000000384e+00
2.585500000000000043e+01
1.891300000000000026e+01
2.058800000000000097e+01
1.939099999999999824e+01
1.268799999999999883e+01
8.857799999999999230e+00
7.421400000000000219e+00
8.378999999999999559e+00
1.436400000000000077e+01
2.776999999999999957e+01
8.618399999999999395e+00
7.660800000000000054e+00
2.010999999999999943e+01
8.378999999999999559e+00
9.336600000000000676e+00
1.149099999999999966e+01
8.139599999999999724e+00
3.231900000000000261e+01
1.125200000000000067e+01
5.841399999999999437e+01
1.149099999999999966e+01
8.378999999999999559e+00
7.660800000000000054e+00
1.173099999999999987e+01
2.465800000000000125e+01
1.388499999999999979e+01
8.618399999999999395e+00
7.589000000000000057e+01
1.675799999999999912e+01
1.532200000000000095e+01
1.963100000000000023e+01
