realY,Predicted PGA
17.955,11.47102451
7.4214,13.58959389
46.444,19.08459473
17.237,12.23432159
197.74,146.6992188
22.264,11.91992855
12.688,10.75873947
7.4214,12.92980862
16.997,35.10556793
7.9002,14.03702354
7.9002,12.75928211
64.877,28.31947708
29.925,11.77550697
34.234,10.37700367
6.9426,11.29080391
6.4638,10.5958004
31.361,28.39652824
8.379,11.93282318
7.6608,11.37407494
9.576,10.9324131
33.755,49.70080566
21.785,11.4591341
9.576,10.57145023
9.8154,10.69037247
8.379,10.00485992
17.955,11.51688004
145.79,151.3923645
7.182,10.76531219
15.561,16.83741951
7.4214,12.10430813
48.119,21.28627396
7.4214,11.49472523
115.39,17.46754456
8.1396,10.51621056
7.9002,10.60527611
10.534,11.03959465
10.055,12.82714653
13.167,11.48060226
22.025,40.391922
8.1396,10.50866699
11.731,12.35005951
25.855,10.56455231
137.42,29.86393738
9.0972,11.2749157
30.643,22.25561333
9.576,12.61081219
16.279,13.63501263
13.885,13.42467403
6.9426,11.46505547
5.985,12.70191002
11.491,11.17313671
12.928,11.38792896
13.167,13.41471958
15.561,11.54347515
10.055,10.15163422
52.668,103.4536133
14.843,10.56186104
56.498,11.95893288
16.04,11.97704315
9.576,10.8467617
7.9002,15.31579208
9.3366,10.74229145
10.294,17.37689209
6.7032,11.77763939
10.773,13.62813187
10.294,11.58750916
7.9002,11.59712982
9.0972,15.0005064
9.8154,11.49807739
23.461,10.4475708
8.1396,10.01977825
16.519,19.76441002
60.329,11.75332451
7.4214,14.65431023
6.7032,10.74432468
11.97,12.67368126
13.167,10.40542698
6.4638,11.00996208
8.1396,10.94305706
56.259,15.17373085
161.12,73.89113617
7.182,9.929416656
7.9002,10.60738087
22.025,12.13967323
40.937,62.95977783
10.534,13.93401146
6.9426,12.02031708
10.294,9.458200455
11.731,11.52679443
48.598,30.46000671
63.202,125.9040451
6.4638,12.08008766
26.334,18.5849247
17.716,11.37075138
51.71,23.77284813
14.843,15.99206924
11.491,11.19828606
13.406,12.80352879
7.9002,10.85782146
9.0972,11.27277946
9.0972,11.59731102
37.825,12.3790884
9.3366,11.00841331
9.3366,12.02806473
9.576,11.46508789
8.8578,13.58060074
27.531,12.02616405
10.055,11.14597893
23.222,16.43786049
9.576,11.72634602
21.067,12.53420639
42.613,11.89968109
14.125,19.59582901
10.773,12.00781631
116.83,11.18790817
22.504,20.28989029
35.192,12.12785149
11.012,10.8960638
10.534,18.71383095
24.658,16.90695381
8.8578,12.2990818
6.9426,11.85375595
8.8578,14.00897598
17.237,11.28459263
8.1396,11.62051964
12.688,12.24507523
29.207,18.96557045
7.6608,11.63598442
11.252,11.54660225
7.4214,11.58929062
9.0972,10.95176125
9.576,11.41140747
60.089,62.04299545
7.6608,10.09524441
9.576,11.64410114
27.292,12.0790062
13.885,14.40863609
27.531,14.28829575
189.13,19.34171295
10.294,13.75632858
6.9426,11.34766197
8.6184,11.94553852
6.9426,10.75415421
8.6184,11.14101887
10.294,12.92386532
13.406,11.99215508
8.1396,11.38254738
99.59,43.68799591
25.855,23.05749512
19.631,13.29594517
8.1396,12.17554379
7.9002,11.66551399
84.508,28.62983894
21.067,24.16537666
6.7032,10.01070595
7.4214,10.79674435
26.334,18.86816978
10.294,10.30722523
15.561,19.08383942
11.731,10.89155197
7.9002,11.6989727
8.6184,11.0346756
87.381,35.09189987
11.252,12.63504219
15.8,10.69106197
13.885,12.54346275
9.3366,10.54765701
8.1396,11.92941189
8.8578,10.74884987
8.1396,12.02283287
7.6608,11.10046196
11.97,14.78364754
9.3366,10.67109108
10.773,12.75049591
8.6184,10.78499889
12.449,22.27338028
8.6184,12.10558128
9.3366,11.02427292
10.534,10.16828442
23.94,16.45297432
8.1396,11.03366089
11.97,10.24721336
8.379,11.570158
7.182,12.62485504
7.182,10.68972588
13.406,12.70324135
18.194,12.53783512
10.294,13.85874939
88.099,61.05315399
12.688,12.71778679
9.3366,9.996070862
13.167,14.68659019
15.561,17.80371857
14.843,21.76960945
6.4638,9.803994179
10.773,10.61178017
6.4638,11.74236584
9.3366,12.15399551
94.084,10.72899151
17.237,12.34013557
7.6608,10.65694618
7.182,9.975358963
6.4638,12.68658447
8.8578,10.81434822
8.379,10.60416794
6.9426,11.5352602
6.7032,11.6406641
6.7032,12.78507614
11.252,11.8348999
8.6184,11.59314823
17.476,11.02447128
6.9426,12.75
12.449,12.78058624
7.4214,11.19597626
13.406,19.32733727
10.055,12.32192802
110.6,64.78131104
7.4214,14.60723782
27.531,15.8211565
8.1396,11.03131485
28.967,12.37104607
17.237,13.18145084
8.8578,11.83427811
10.534,12.81889629
6.9426,11.4843626
7.9002,10.55137157
9.8154,11.28895473
7.9002,11.83724403
15.561,16.56095695
8.6184,10.32652664
10.055,11.83670425
14.603,11.61326408
16.519,13.62483883
6.9426,12.76497078
8.379,11.89916515
11.252,13.64676094
35.192,28.86347389
11.731,12.57510757
30.404,22.12430573
8.1396,11.0680151
189.37,30.03908348
12.209,12.16402245
11.731,17.40058136
39.262,10.95529175
10.055,10.13996315
7.182,10.36779404
7.6608,11.39440346
8.379,10.92144775
9.0972,11.30505943
22.025,13.24994278
7.4214,11.199049
53.386,42.73538208
55.301,42.39677429
39.74,15.16384506
27.531,13.69979
13.167,10.79064274
8.1396,10.68701458
10.773,11.21972275
17.237,13.60484695
11.252,12.3469038
9.0972,10.46460056
24.179,10.68107605
10.294,9.986299515
16.279,19.30922508
12.928,17.7959919
95.999,14.57093811
14.843,10.82303047
7.4214,9.894004822
13.406,12.14969254
8.6184,11.1831789
7.182,11.19720078
18.434,13.56219101
9.0972,11.94607162
35.91,10.77209377
7.9002,12.31167507
17.955,14.27375793
11.491,12.0790596
7.182,12.22597885
12.449,12.49666405
10.055,12.56692314
15.561,10.62915802
11.012,10.9580946
9.0972,11.52086544
8.8578,11.47433662
7.4214,11.58692551
21.785,15.74135208
7.4214,11.24769592
8.379,10.17832375
16.997,12.38429165
17.237,11.76322746
7.182,11.89815521
7.4214,12.40693092
8.6184,10.1345787
7.182,10.66603756
12.928,11.3295269
8.1396,12.04013824
7.182,10.06371307
11.731,11.21189499
11.252,11.13982677
11.731,12.10588455
8.1396,13.12014008
37.107,13.43031883
13.885,10.74384308
7.4214,10.25164986
34.234,24.72798538
10.294,10.77219963
21.067,22.12752151
8.379,11.73172569
11.97,18.05330467
8.6184,11.52972794
9.8154,12.95245743
39.022,23.18637657
8.379,11.40155029
9.3366,11.54165077
9.576,11.91984367
7.6608,11.16892338
12.449,10.96936989
7.182,12.78056908
8.8578,12.37407875
15.561,11.91442871
16.997,12.69519615
6.7032,10.54202557
43.81,14.12922478
8.8578,11.30399895
11.252,9.826960564
7.6608,10.55294418
7.6608,10.29572678
11.491,15.13601112
13.885,12.01713562
12.209,14.27149582
28.967,11.52547264
24.658,11.05958462
13.646,11.21488285
12.928,12.09709167
7.4214,10.01804543
13.646,13.66077232
11.731,11.10804749
8.379,11.03375435
7.6608,11.04189491
16.279,11.02432442
34.474,24.0633831
11.252,32.25898743
8.379,10.4887476
14.125,13.48200035
10.294,10.1736927
16.04,26.23580742
8.8578,10.27694321
12.928,11.3245039
8.6184,12.68741322
12.688,12.55469894
15.322,12.67400646
7.182,10.95283794
6.9426,13.15461349
10.055,10.9127903
6.9426,11.0244236
6.2244,11.07830524
49.795,14.45262337
24.658,32.00641632
8.1396,11.42286491
40.937,21.50655556
9.8154,11.09792137
22.264,12.75924492
9.0972,13.6757412
7.182,11.81604099
9.8154,11.97524357
54.344,11.56348038
8.6184,12.75173759
23.461,29.45863342
16.519,22.33511543
6.9426,10.88352585
15.082,19.59743309
8.1396,11.61055565
7.6608,10.53911209
36.868,12.5813179
12.209,13.96730042
11.97,11.74181366
12.209,12.15430164
15.8,11.41212559
7.4214,10.96870041
27.292,12.24937057
16.279,10.30262184
7.182,12.81344509
10.055,10.81032944
7.182,11.71833515
8.8578,12.30599785
6.7032,11.11736488
7.4214,15.04426384
11.97,10.84445763
114.91,27.52052498
22.743,18.52357292
6.2244,11.17223835
7.182,9.04242897
6.9426,11.13361454
9.0972,11.54645538
7.182,10.74780941
19.87,55.99899292
20.11,12.10568428
9.3366,10.74841499
8.6184,11.07661152
7.6608,10.31683159
141.49,119.8776321
7.4214,15.35649681
12.928,16.53986549
16.519,11.38277817
9.576,11.41892242
36.628,10.57368374
22.743,11.25940704
8.1396,12.41573143
22.743,14.32184982
54.583,55.58959961
7.4214,11.4721756
8.6184,15.62880898
6.2244,10.44718552
128.56,13.13215446
7.9002,11.51864243
6.9426,11.17016411
9.0972,12.41406822
8.379,12.88774872
15.322,12.15995598
12.688,10.39081383
8.6184,10.81439781
23.461,15.38778973
9.0972,11.54703617
16.997,26.94215202
53.386,11.50451374
21.546,13.24694157
18.194,32.77352905
9.3366,12.74296379
7.182,10.57175159
10.534,9.857849121
9.576,11.1163559
12.449,10.55289078
52.189,38.76708984
9.576,10.41609573
8.379,10.8275404
8.6184,14.69229412
6.7032,11.97076607
11.252,12.61636448
11.97,10.84650803
11.731,14.21344471
13.646,21.5047245
8.1396,12.46853161
20.349,11.13468552
10.773,11.96441269
8.379,10.81454086
7.182,11.68232727
16.997,25.72122383
6.2244,12.41249657
8.1396,12.77667904
8.379,13.79790497
18.194,10.5030899
10.055,10.91589928
10.055,14.43068695
8.379,11.45018387
8.6184,12.22542953
10.534,10.81276798
18.434,11.62093735
10.534,13.66446018
47.401,11.77135181
11.97,11.07318878
7.6608,11.8921032
8.6184,13.33537865
7.4214,10.58977795
46.444,10.63698959
13.885,10.9217186
28.01,10.70512772
8.1396,11.33244228
43.092,10.57502937
6.9426,13.19182301
21.785,16.083395
6.9426,12.35198402
11.252,11.3238945
29.686,27.89748383
11.97,10.83183765
11.97,10.88809013
68.708,11.88547802
8.379,11.77128315
8.8578,10.53789711
9.576,13.34350967
16.997,11.74007511
16.758,10.76329231
8.6184,12.93894958
16.279,14.50631332
22.982,41.05470276
11.97,14.41689682
14.603,16.14976883
7.182,13.65032482
12.449,11.12608147
9.0972,12.00442314
9.0972,11.0567255
7.182,10.7922287
33.755,13.41604996
11.97,9.795040131
7.6608,9.978326797
10.294,11.70379925
22.025,17.4618454
8.8578,10.44698334
8.8578,10.00921154
20.11,21.36319733
8.1396,13.03727055
8.6184,18.51513863
8.1396,11.39851189
9.8154,13.80941582
8.1396,12.13338661
16.997,11.77824783
17.476,16.77918816
13.406,11.31221008
8.1396,11.62195778
8.379,11.64894295
34.713,34.41969299
21.067,19.50860786
9.0972,11.00339317
23.461,13.3519268
40.459,11.95385551
10.534,12.42460632
10.294,10.29029179
10.294,11.8753376
12.688,11.76514053
8.6184,13.59088612
12.688,11.45856094
7.6608,12.08432007
9.3366,10.92697811
13.646,15.63347244
34.474,32.18288803
12.209,14.08983421
13.646,18.88437843
6.7032,11.73278618
10.773,14.06438065
44.768,16.12765312
7.6608,10.69551659
7.182,13.11726856
7.9002,12.56557846
6.9426,11.75962067
7.6608,11.81447029
8.379,13.50570488
8.6184,9.754756927
8.379,11.6223278
7.9002,13.13884926
8.1396,13.09255409
18.673,32.32718658
7.9002,12.99801064
33.277,87.68572998
8.6184,11.3243084
13.885,11.92362213
8.379,10.30043602
13.885,10.15593338
10.294,11.7494421
13.167,21.57846451
5.985,10.74245453
17.476,11.10031509
12.209,22.57807732
24.419,10.62328434
9.0972,10.4258213
15.8,17.30804634
11.97,10.3508997
71.581,11.24335861
23.94,22.6524868
8.379,11.97155094
7.6608,11.17453003
9.0972,11.09807491
130.23,16.14690018
17.955,13.07861233
6.2244,11.05058479
8.1396,10.80649757
22.504,17.6431179
69.187,16.02448273
34.952,11.22391319
9.0972,11.50793266
8.379,14.41607285
24.179,12.46383858
11.491,11.68657684
30.404,14.2293911
7.9002,10.97160625
68.229,20.99085808
7.9002,12.62634182
93.127,26.79222298
8.1396,11.35708904
39.74,12.85525131
7.6608,10.46003532
7.9002,11.55682945
11.252,11.0117569
8.379,11.08935356
16.519,12.1962986
27.77,23.90960503
9.576,12.53168011
7.6608,11.70345306
9.3366,10.89602566
13.167,11.75501156
7.9002,12.30544758
22.504,13.3880558
9.8154,15.73279476
8.379,11.42159843
14.603,12.51066494
7.4214,10.50398445
6.7032,10.40458298
7.4214,11.29418373
26.573,10.13190079
9.576,11.68514633
8.6184,11.29323196
232.94,166.6222382
10.294,15.05761719
6.7032,11.82698059
8.6184,11.69090176
7.6608,11.10341072
7.6608,11.74037552
7.6608,10.533885
11.731,12.28104019
6.4638,11.4323101
6.7032,14.91114807
11.491,12.2086544
8.1396,11.12886429
10.534,10.01984406
8.1396,11.55146217
6.9426,11.29645824
7.182,11.94640064
7.4214,11.82765961
7.6608,12.97655487
22.743,12.67384529
7.182,14.50033188
10.773,10.31187439
8.1396,11.43841362
7.4214,11.73055649
21.785,9.965333939
9.8154,12.15774822
12.449,12.61490631
8.6184,12.54256248
57.217,11.27902222
10.055,13.71446609
6.7032,11.30491638
13.885,12.28931618
8.8578,12.12808609
57.456,12.22424603
6.7032,11.38947487
18.913,12.78899479
6.7032,12.59920502
14.125,13.81081295
32.319,11.88683891
10.294,15.0599575
43.092,57.63381958
16.04,11.67504692
9.3366,14.16453362
15.561,13.77735519
15.322,11.30161095
6.4638,12.12779617
7.6608,11.61090279
12.209,12.97607231
8.1396,10.8547039
10.773,11.79525566
6.7032,11.84860039
8.379,11.64142036
33.516,45.25672531
9.8154,10.37013054
10.294,12.01138687
24.179,11.54374027
7.4214,11.59899139
7.4214,10.08019257
14.125,10.34831715
8.1396,11.78603745
11.012,11.85898876
7.4214,12.90605545
11.97,10.7970438
120.18,20.33560371
8.1396,9.95205307
44.768,41.78512955
8.1396,10.56380844
9.0972,12.07852364
9.0972,10.63973331
9.3366,14.36022377
9.8154,13.42229652
8.8578,12.15285587
32.558,29.1462841
26.095,13.36637306
24.898,11.38533783
10.055,13.46435165
8.8578,13.15305519
64.159,11.91748619
33.516,11.17123032
6.7032,11.7175808
8.6184,11.07672024
9.0972,13.62919807
6.7032,10.44603729
11.012,11.26176739
7.6608,12.74114418
10.534,10.62981224
9.576,12.15202045
19.391,12.24886513
8.1396,12.49818611
7.4214,10.90398216
11.252,10.58067036
13.406,11.15529346
32.319,22.69404221
7.182,12.21840191
10.773,11.59394169
32.319,12.62605953
18.673,12.45641994
11.97,11.86496544
9.8154,10.82212448
61.526,26.81345367
6.9426,10.44395065
8.6184,13.27787399
9.576,12.33735085
20.588,14.5737114
17.237,10.60819244
36.149,10.68859863
17.716,11.76065922
22.504,12.56947994
7.4214,12.5154438
11.252,11.09102345
7.9002,11.32721519
7.4214,10.62306023
13.646,10.79898071
9.8154,10.36320305
6.9426,16.32184219
7.4214,11.51704216
6.7032,12.88933945
15.082,13.36123848
10.294,12.34718418
7.9002,13.27971077
11.491,12.09078217
9.576,12.70614338
8.8578,10.86523533
8.1396,14.33370876
20.588,11.94057274
13.646,11.87679672
15.322,14.88801384
9.8154,10.81736851
8.379,13.29521179
7.4214,10.86899662
7.4214,10.43908501
18.673,11.22909737
8.379,11.08020973
10.294,12.40486908
15.561,14.09475517
56.498,32.55872726
6.9426,10.68154144
13.646,17.45490837
11.731,11.95446968
10.055,11.02379894
5.985,11.382864
7.182,15.28186989
8.1396,10.88071537
11.491,11.27489662
24.179,16.15042686
8.1396,11.14329338
29.686,11.86181831
10.773,13.785079
26.095,20.38608742
8.1396,14.0633564
47.401,21.43635941
14.603,11.71552849
22.504,11.42805099
8.6184,11.46947479
96.239,33.26305389
11.491,10.74927521
37.107,12.16514778
7.9002,11.06306553
8.379,13.3560276
7.6608,9.658632278
9.0972,12.49472046
8.1396,10.93566227
8.379,12.73235321
9.8154,11.38813114
6.9426,11.18596363
6.9426,11.56914711
19.391,12.94414234
20.11,10.7900753
9.3366,10.95609379
21.307,14.40850639
12.928,12.0224781
33.037,11.65910244
19.631,18.7701416
6.9426,10.9886446
7.4214,11.12322807
5.985,11.38641739
50.513,31.05344772
20.349,13.46951675
9.576,11.07037926
7.9002,11.16745186
7.4214,16.88249969
7.6608,13.4907856
21.307,19.01310158
12.688,19.66194344
7.9002,11.37637711
6.2244,10.96461391
25.855,11.48954964
15.082,13.09498024
9.576,11.6396389
9.3366,12.84944344
6.7032,11.33716774
7.4214,12.88657188
7.9002,10.55275631
8.6184,11.20141602
8.8578,12.14567566
8.1396,12.32572174
6.4638,11.49567986
12.449,10.89439487
11.731,11.98068619
15.561,12.21831512
7.182,11.5949173
7.182,12.83708763
9.576,13.07285213
11.97,11.62403488
16.04,12.58890343
11.252,11.03145981
6.9426,10.80123806
7.182,10.75859261
11.012,10.35724926
12.928,12.05915928
22.025,11.08514214
7.6608,10.59935188
12.688,11.64731216
19.152,14.07164383
11.012,12.61781311
7.6608,13.09374428
7.6608,11.65645981
10.773,10.9268837
6.9426,11.06378555
8.6184,10.58334541
8.6184,12.91280842
14.364,11.47705078
162.07,126.0130386
16.04,11.11763763
6.2244,12.32850456
29.686,13.1460495
24.179,18.3845787
12.449,11.2758007
18.434,11.74802589
17.237,11.34871483
10.055,11.04533291
11.491,12.88681793
9.0972,10.91621876
11.491,11.42309189
8.1396,11.13614273
7.6608,10.73361206
13.167,10.63542843
8.8578,11.35287189
17.237,11.39741516
7.6608,11.15485001
9.8154,9.955285072
9.0972,11.18974018
16.758,13.22584534
10.294,11.70532894
20.588,10.14243126
8.6184,11.01409531
19.391,14.57341385
7.182,11.01959801
7.6608,11.00238132
7.6608,12.33667183
9.8154,13.20839214
10.534,11.27187347
7.182,10.70485115
13.406,27.2166214
9.0972,11.45374107
50.035,13.54105282
9.8154,10.91159821
13.646,18.57478714
30.164,31.81044769
17.476,12.66571617
11.012,11.10157204
8.6184,10.1510849
20.11,17.28318024
12.688,10.96471024
15.322,11.51838779
19.631,11.93246269
27.531,13.20483017
25.855,13.48559189
10.534,13.55843925
13.406,18.64103127
38.304,47.47481537
8.8578,10.53778458
8.379,12.26898193
6.9426,10.02906322
40.937,14.26347351
62.723,40.66607285
204.45,53.9263916
8.8578,12.08978271
15.561,24.01206589
7.6608,11.47553921
10.773,11.95132828
13.167,11.17532825
8.1396,11.15283871
11.252,10.53195763
8.8578,10.6297102
9.3366,10.93105888
8.6184,11.63644505
11.491,13.72845078
10.534,10.41336727
10.055,10.55659294
7.9002,14.32013416
20.828,12.76167393
13.406,11.44177628
9.0972,11.14994049
23.222,17.92806053
9.576,10.86091042
29.207,14.90234947
10.055,11.11384392
7.6608,13.06316376
45.486,12.97079468
12.209,16.42367744
11.491,13.71014977
11.012,12.17093277
14.364,11.13071251
7.182,13.28228092
8.6184,10.67428684
11.731,11.4008913
8.8578,12.15166187
9.0972,11.05197525
26.573,11.5535965
7.4214,16.99282455
8.6184,12.97262383
12.209,10.81083488
17.237,15.35502052
8.379,11.33134174
7.9002,10.90389252
17.237,25.7019577
32.319,13.41719055
7.9002,11.52308559
15.082,10.63884068
32.558,24.59387398
10.294,13.45261002
7.6608,11.22603226
7.6608,11.68579292
7.4214,11.48547935
7.6608,12.35724163
8.379,11.37036705
8.379,10.69465351
18.434,21.4209156
19.87,11.0093174
9.576,14.67124557
23.461,19.0274868
8.379,10.99398613
25.855,51.00391388
163.27,12.82973289
10.534,10.57256508
9.3366,10.88294315
19.631,10.91356277
11.731,14.97409821
7.182,11.86058807
14.125,12.29141808
9.8154,11.30623341
9.0972,11.18577003
7.182,10.93651009
13.646,12.63276386
12.449,15.85180855
14.364,19.40296364
7.182,12.15637589
7.9002,11.77257156
16.997,12.51701164
13.167,11.22030067
13.885,9.588666916
9.3366,11.27225685
16.04,11.3910141
10.055,11.86344433
10.055,12.76575661
19.391,20.2076149
9.8154,10.21182919
15.322,12.86506081
12.449,11.82606983
70.384,70.64777374
11.491,12.16353416
8.379,12.50751495
14.125,11.67378902
8.6184,11.16851425
7.182,11.73780823
8.8578,13.76043797
24.179,26.4080143
7.4214,13.72143745
11.97,12.19151974
7.6608,11.49015808
8.1396,10.91730499
10.534,12.35033417
8.6184,10.69783401
14.364,10.44071579
15.322,10.86358643
7.4214,11.54897404
8.1396,12.23991871
19.87,16.49163818
7.4214,11.05850792
7.9002,18.19912148
11.491,11.94300747
13.167,11.87560749
10.294,10.95720291
19.391,10.64941788
9.0972,11.14044952
7.6608,11.21450043
8.379,10.63043594
25.137,10.86994171
8.6184,10.40949631
8.8578,12.22210312
17.716,10.57640648
7.9002,11.87221527
8.1396,11.27873611
19.391,14.53068733
10.294,12.79444313
12.928,27.56082726
21.307,16.30475616
7.4214,10.86275196
7.182,10.45009995
16.04,13.22632408
9.8154,12.21721077
10.055,14.69373322
11.012,11.31057549
8.379,12.73197937
7.6608,10.85925484
10.294,12.61767387
14.364,13.65884972
7.182,10.65196609
24.658,13.90443802
11.491,16.81339645
9.0972,10.90692806
11.491,11.79620171
7.4214,10.50950623
7.4214,12.4540205
14.364,10.64438534
12.688,12.27485466
9.0972,10.85394573
7.182,11.21532059
7.4214,11.0860424
12.688,10.50214767
27.292,12.6384058
112.76,46.34049225
10.055,11.59560966
10.055,10.49341965
11.012,16.40891075
15.8,22.15167236
8.1396,10.92148495
8.8578,12.65990639
7.6608,11.3982172
7.6608,11.52000141
11.97,10.55724907
28.967,22.93664742
14.364,10.62434196
7.9002,11.75493526
8.1396,13.18176174
42.613,67.1699295
12.209,10.76270771
6.9426,11.87252426
10.294,11.16221046
11.97,10.28970051
23.701,12.24375725
7.6608,11.64142895
36.149,10.79167747
10.773,17.04595375
9.8154,11.50914764
7.6608,13.10751152
11.97,12.03439903
65.356,13.67821884
27.77,12.87909603
7.182,10.85426807
19.152,14.70544815
11.731,11.66919708
8.8578,11.65527153
20.11,14.78081322
6.9426,10.77514458
8.1396,11.64166451
29.446,17.03777504
12.209,18.41209602
6.9426,11.4031229
7.4214,10.65990448
8.379,10.76781082
10.534,11.80794525
21.307,12.52026558
15.082,11.6654892
12.209,17.39533424
12.928,11.10124779
8.6184,10.63790512
8.8578,13.36128426
17.955,11.9226532
97.196,26.09202003
13.167,10.29554367
10.534,10.7215519
14.364,13.87617397
10.534,10.50581741
12.449,24.88985062
7.4214,11.07550716
12.688,11.16900253
9.3366,10.70977974
7.6608,13.22771072
7.182,12.26596069
13.885,17.14583969
9.3366,11.29758358
8.379,10.82588005
9.8154,11.74934673
14.364,12.25063801
7.4214,11.70168304
7.4214,13.33255768
11.012,11.81982803
17.237,11.46938992
6.4638,12.0914259
150.34,11.57693386
11.731,14.09758759
12.209,12.74517632
6.7032,11.5142765
9.3366,11.02283096
8.8578,11.96785736
9.8154,11.48131561
13.406,15.04668617
18.434,10.5582695
12.449,12.24907875
120.18,20.72703362
20.11,24.52747345
28.967,12.44312191
9.576,12.94459724
13.885,26.21115303
10.294,12.41236877
6.9426,10.96357155
6.4638,11.23203373
9.0972,10.7522831
11.97,12.04137611
7.6608,12.81227207
25.616,10.75641251
8.8578,11.00477028
8.379,12.61102676
13.885,13.05584526
7.6608,11.95640564
16.758,12.56219482
20.588,15.38650417
29.686,21.01622963
15.322,12.5648613
10.534,12.03312206
10.294,12.08880424
57.456,12.61810684
24.179,10.95995235
14.603,16.78578949
9.3366,11.42222977
8.1396,11.91773796
22.504,11.25242043
14.125,12.30289936
6.7032,13.33129883
39.74,13.031744
10.294,12.38445091
16.04,14.49224567
7.4214,11.44935131
29.207,23.37263489
8.1396,10.68722439
6.9426,10.9768095
7.6608,12.02749634
33.037,12.37599277
17.955,10.58702755
7.182,10.50888824
8.8578,10.60596371
14.603,14.77976322
13.885,12.3483696
8.1396,10.94829273
8.8578,10.02968407
21.067,11.46012497
10.773,22.15113258
6.9426,11.42831612
8.8578,11.66856194
22.743,16.28879166
18.913,13.34578037
7.182,11.30101871
9.8154,10.33596516
33.755,25.84978104
33.995,11.73038101
9.576,11.42347908
8.379,11.93365192
7.182,11.60971165
29.925,14.0909729
7.4214,11.9863739
9.0972,11.21539021
9.0972,10.81363297
45.007,34.33286667
8.379,11.36953735
19.631,13.83640671
6.9426,10.07479858
36.628,16.47287941
11.491,11.78761196
13.885,16.55584717
8.379,11.12572956
11.491,12.27180958
47.88,11.45945168
10.773,11.86994267
10.534,11.53257179
6.9426,14.71991539
21.067,10.4846611
15.082,12.88047409
8.1396,12.05238628
24.419,15.21205711
7.9002,12.67703533
9.8154,10.39518166
11.97,13.60620975
77.087,57.86338043
25.855,15.54426765
14.843,12.37330627
33.995,18.64592934
26.095,32.00368118
7.9002,11.78351688
110.84,29.17775917
10.294,11.54926682
18.434,10.91550827
37.825,11.19128036
7.6608,11.4634161
9.576,13.58538914
14.603,12.78692913
6.4638,13.34483719
20.588,11.56362152
10.294,10.42384911
8.1396,12.24558163
20.828,13.44748497
25.855,10.17702293
18.434,14.76907539
8.379,11.18374825
12.209,14.43988228
78.523,37.46815872
18.913,10.76331902
23.222,10.70508289
8.8578,12.99078274
6.9426,11.34752846
17.476,10.68494606
57.695,21.37837982
11.012,13.55371284
9.576,10.55962944
7.182,11.67612076
7.4214,11.7558136
7.182,11.07556534
6.4638,12.86480713
18.194,12.74984932
22.504,12.11289978
7.9002,11.09749031
7.6608,12.01356888
20.588,12.28753662
10.294,12.59554958
10.773,15.83347321
7.4214,11.11141586
8.8578,12.45871067
8.6184,11.6725769
16.04,10.49567604
120.42,23.99066162
47.88,10.77697849
18.913,11.15905762
8.1396,11.69611168
13.167,21.85676003
8.379,10.38182354
9.3366,14.70187569
12.449,10.98628521
7.6608,11.03602695
15.8,18.52462196
11.97,16.86236191
12.688,14.99126911
8.379,10.70907974
12.928,17.52575874
33.995,13.57974243
11.731,12.33716583
11.97,15.54044533
8.1396,10.52255249
7.6608,11.32097054
9.3366,11.55178833
8.8578,10.11833954
7.6608,11.15047836
32.08,47.95678711
11.252,16.05398369
28.249,17.31912613
14.603,17.42254066
8.1396,11.8458004
58.414,11.82131004
11.012,13.83127975
140.29,53.54011536
8.8578,11.18637562
7.6608,11.51573372
11.012,14.07011604
7.6608,11.57958317
9.8154,10.44000149
13.646,12.01126385
7.182,12.61987114
12.209,12.1900568
7.6608,10.63118744
8.379,11.52337646
21.785,15.34545231
6.7032,11.98440647
9.576,13.17904758
7.6608,10.789608
19.87,13.41603184
17.716,13.25087452
44.768,32.76398849
8.8578,10.79749584
7.9002,10.34552193
8.8578,15.15759373
17.476,10.67292786
37.107,11.27693939
11.012,13.21596146
48.838,19.24733162
13.406,12.42116165
7.6608,12.0031271
17.716,16.68782234
58.414,35.39799881
13.646,12.75533104
9.576,10.77680588
14.364,11.48751354
13.646,15.56711388
31.122,25.69939995
12.209,11.50245476
9.0972,11.49388885
13.167,12.24847412
7.6608,10.46794224
12.688,12.20285606
14.364,10.98795509
49.316,12.5154562
9.576,11.6313715
13.646,12.01192379
11.012,11.23788834
10.055,13.61261654
8.6184,11.20381641
11.491,16.43091583
7.4214,11.52019119
10.055,11.53071308
7.4214,11.93642616
8.1396,12.47894478
52.668,19.02839851
7.6608,13.36071777
7.182,10.6254673
19.631,17.02065277
22.982,29.28208733
9.0972,12.0922966
15.322,12.11572075
12.928,12.47282219
7.6608,11.48769665
16.279,11.06444263
9.576,14.52170658
22.264,23.09187317
7.6608,11.19190788
7.6608,10.98174
31.122,14.06634712
7.6608,11.87985992
11.252,12.80523396
11.252,12.25731087
11.731,12.87073612
11.491,11.35302067
16.758,10.34373379
26.334,10.92651081
6.4638,12.34926987
11.012,10.78354836
10.294,10.77469254
7.182,11.92217827
6.7032,12.89442635
17.716,11.96681881
15.8,11.00454426
8.379,10.70715141
7.9002,11.10864639
37.825,17.28574181
9.0972,10.9367466
10.294,12.43874741
8.1396,10.35544682
10.294,10.58586597
7.9002,12.31065464
9.8154,10.42284775
9.0972,10.34081268
23.222,11.26117992
7.6608,11.92440605
22.982,11.64294434
12.928,13.43660355
19.87,14.32565594
